Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,222,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@id"", id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,221,20,P:System.Data.SqlClient.SqlCommand.CommandText,,,,,"cmd.CommandText = ""DELETE FROM PlayerGameStats WHERE GameId=@id"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,220,20,T:System.Data.SqlClient.SqlCommand,,,,,"var cmd = new SqlCommand("""", conn, tx);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,220,20,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection,System.Data.SqlClient.SqlTransaction)",,,,,"var cmd = new SqlCommand("""", conn, tx);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,218,16,T:System.Data.SqlClient.SqlTransaction,,,,,"using (var tx = conn.BeginTransaction())                  {                      var cmd = new SqlCommand("""", conn, tx);                      cmd.CommandText = ""DELETE FROM PlayerGameStats WHERE GameId=@id"";                      cmd.Parameters.AddWithValue(""@id"", id);                      cmd.ExecuteNonQuery();                        cmd.CommandText = ""DELETE FROM Games WHERE Id=@id"";                      cmd.ExecuteNonQuery();                      tx.Commit();                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,218,16,M:System.Data.SqlClient.SqlConnection.BeginTransaction,,,,,"using (var tx = conn.BeginTransaction())                  {                      var cmd = new SqlCommand("""", conn, tx);                      cmd.CommandText = ""DELETE FROM PlayerGameStats WHERE GameId=@id"";                      cmd.Parameters.AddWithValue(""@id"", id);                      cmd.ExecuteNonQuery();                        cmd.CommandText = ""DELETE FROM Games WHERE Id=@id"";                      cmd.ExecuteNonQuery();                      tx.Commit();                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,217,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,conn.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,215,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var conn = GetConnection())              {                  conn.Open();                  using (var tx = conn.BeginTransaction())                  {                      var cmd = new SqlCommand("""", conn, tx);                      cmd.CommandText = ""DELETE FROM PlayerGameStats WHERE GameId=@id"";                      cmd.Parameters.AddWithValue(""@id"", id);                      cmd.ExecuteNonQuery();                        cmd.CommandText = ""DELETE FROM Games WHERE Id=@id"";                      cmd.ExecuteNonQuery();                      tx.Commit();                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,207,20,M:System.Data.SqlClient.SqlCommand.ExecuteNonQuery,,,,,cmd.ExecuteNonQuery();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,206,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@notes"", g.Notes ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,206,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@notes"", g.Notes ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,206,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@notes"", g.Notes ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,206,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@notes"", g.Notes ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,205,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@done"", g.IsCompleted);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,205,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@done"", g.IsCompleted);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,205,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@done"", g.IsCompleted);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,205,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@done"", g.IsCompleted);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,204,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@them"", g.OpponentScore.HasValue ? (object)g.OpponentScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,204,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@them"", g.OpponentScore.HasValue ? (object)g.OpponentScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,204,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@them"", g.OpponentScore.HasValue ? (object)g.OpponentScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,204,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@them"", g.OpponentScore.HasValue ? (object)g.OpponentScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,203,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@us"", g.OurScore.HasValue ? (object)g.OurScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,203,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@us"", g.OurScore.HasValue ? (object)g.OurScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,203,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@us"", g.OurScore.HasValue ? (object)g.OurScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,203,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@us"", g.OurScore.HasValue ? (object)g.OurScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,202,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@loc"", g.Location ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,202,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@loc"", g.Location ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,202,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@loc"", g.Location ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,202,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@loc"", g.Location ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,201,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@opp"", g.OpponentTeam);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,201,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@opp"", g.OpponentTeam);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,201,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@opp"", g.OpponentTeam);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,201,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@opp"", g.OpponentTeam);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,200,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@date"", g.GameDate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,200,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@date"", g.GameDate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,200,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@date"", g.GameDate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,200,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@date"", g.GameDate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,199,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@id"", g.Id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,199,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@id"", g.Id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,199,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@id"", g.Id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,199,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@id"", g.Id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,196,20,P:System.Data.SqlClient.SqlCommand.CommandText,,,,,"cmd.CommandText = @""UPDATE Games SET GameDate=@date,OpponentTeam=@opp,Location=@loc,                                          OurScore=@us,OpponentScore=@them,IsCompleted=@done,Notes=@notes                                          WHERE Id=@id"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,192,20,M:System.Data.SqlClient.SqlCommand.ExecuteScalar,,,,,return Convert.ToInt32(cmd.ExecuteScalar());
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,191,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@notes"", g.Notes ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,191,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@notes"", g.Notes ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,191,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@notes"", g.Notes ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,191,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@notes"", g.Notes ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,190,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@done"", g.IsCompleted);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,190,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@done"", g.IsCompleted);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,190,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@done"", g.IsCompleted);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,190,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@done"", g.IsCompleted);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,189,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@them"", g.OpponentScore.HasValue ? (object)g.OpponentScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,189,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@them"", g.OpponentScore.HasValue ? (object)g.OpponentScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,189,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@them"", g.OpponentScore.HasValue ? (object)g.OpponentScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,189,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@them"", g.OpponentScore.HasValue ? (object)g.OpponentScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,188,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@us"", g.OurScore.HasValue ? (object)g.OurScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,188,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@us"", g.OurScore.HasValue ? (object)g.OurScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,188,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@us"", g.OurScore.HasValue ? (object)g.OurScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,188,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@us"", g.OurScore.HasValue ? (object)g.OurScore.Value : DBNull.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,187,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@loc"", g.Location ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,187,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@loc"", g.Location ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,187,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@loc"", g.Location ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,187,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@loc"", g.Location ?? """");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,186,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@opp"", g.OpponentTeam);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,186,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@opp"", g.OpponentTeam);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,186,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@opp"", g.OpponentTeam);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,186,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@opp"", g.OpponentTeam);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,185,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@date"", g.GameDate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,185,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@date"", g.GameDate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,185,20,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@date"", g.GameDate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,185,20,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@date"", g.GameDate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,182,20,P:System.Data.SqlClient.SqlCommand.CommandText,,,,,"cmd.CommandText = @""INSERT INTO Games (GameDate,OpponentTeam,Location,OurScore,OpponentScore,IsCompleted,Notes)                                          VALUES (@date,@opp,@loc,@us,@them,@done,@notes);                                          SELECT SCOPE_IDENTITY();"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,179,16,T:System.Data.SqlClient.SqlCommand,,,,,"var cmd = new SqlCommand("""", conn);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,179,16,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"var cmd = new SqlCommand("""", conn);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,178,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,conn.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,176,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var conn = GetConnection())              {                  conn.Open();                  var cmd = new SqlCommand("""", conn);                  if (g.Id == 0)                  {                      cmd.CommandText = @""INSERT INTO Games (GameDate,OpponentTeam,Location,OurScore,OpponentScore,IsCompleted,Notes)                                          VALUES (@date,@opp,@loc,@us,@them,@done,@notes);                                          SELECT SCOPE_IDENTITY();"";                      cmd.Parameters.AddWithValue(""@date"", g.GameDate);                      cmd.Parameters.AddWithValue(""@opp"", g.OpponentTeam);                      cmd.Parameters.AddWithValue(""@loc"", g.Location ?? """");                      cmd.Parameters.AddWithValue(""@us"", g.OurScore.HasValue ? (object)g.OurScore.Value : DBNull.Value);                      cmd.Parameters.AddWithValue(""@them"", g.OpponentScore.HasValue ? (object)g.OpponentScore.Value : DBNull.Value);                      cmd.Parameters.AddWithValue(""@done"", g.IsCompleted);                      cmd.Parameters.AddWithValue(""@notes"", g.Notes ?? """");                      return Convert.ToInt32(cmd.ExecuteScalar());                  }                  else                  {                      cmd.CommandText = @""UPDATE Games SET GameDate=@date,OpponentTeam=@opp,Location=@loc,                                          OurScore=@us,OpponentScore=@them,IsCompleted=@done,Notes=@notes                                          WHERE Id=@id"";                      cmd.Parameters.AddWithValue(""@id"", g.Id);                      cmd.Parameters.AddWithValue(""@date"", g.GameDate);                      cmd.Parameters.AddWithValue(""@opp"", g.OpponentTeam);                      cmd.Parameters.AddWithValue(""@loc"", g.Location ?? """");                      cmd.Parameters.AddWithValue(""@us"", g.OurScore.HasValue ? (object)g.OurScore.Value : DBNull.Value);                      cmd.Parameters.AddWithValue(""@them"", g.OpponentScore.HasValue ? (object)g.OpponentScore.Value : DBNull.Value);                      cmd.Parameters.AddWithValue(""@done"", g.IsCompleted);                      cmd.Parameters.AddWithValue(""@notes"", g.Notes ?? """");                      cmd.ExecuteNonQuery();                      return g.Id;                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,169,20,M:System.Data.SqlClient.SqlDataReader.Read,,,,,if (r.Read()) return MapGame(r);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,168,16,T:System.Data.SqlClient.SqlDataReader,,,,,using (var r = cmd.ExecuteReader())                      if (r.Read()) return MapGame(r);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,168,16,M:System.Data.SqlClient.SqlCommand.ExecuteReader,,,,,using (var r = cmd.ExecuteReader())                      if (r.Read()) return MapGame(r);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,167,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@id"", id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,167,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@id"", id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,167,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@id"", id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,167,16,"M:System.Data.SqlClient.SqlParameterCollection.AddWithValue(System.String,System.Object)",,,,,"cmd.Parameters.AddWithValue(""@id"", id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,166,16,T:System.Data.SqlClient.SqlCommand,,,,,"var cmd = new SqlCommand(""SELECT * FROM Games WHERE Id=@id"", conn);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,166,16,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"var cmd = new SqlCommand(""SELECT * FROM Games WHERE Id=@id"", conn);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,165,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,conn.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,163,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var conn = GetConnection())              {                  conn.Open();                  var cmd = new SqlCommand(""SELECT * FROM Games WHERE Id=@id"", conn);                  cmd.Parameters.AddWithValue(""@id"", id);                  using (var r = cmd.ExecuteReader())                      if (r.Read()) return MapGame(r);              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,155,20,M:System.Data.SqlClient.SqlDataReader.Read,,,,,while (r.Read())                          list.Add(MapGame(r));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,154,16,T:System.Data.SqlClient.SqlDataReader,,,,,using (var r = cmd.ExecuteReader())                      while (r.Read())                          list.Add(MapGame(r));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,154,16,M:System.Data.SqlClient.SqlCommand.ExecuteReader,,,,,using (var r = cmd.ExecuteReader())                      while (r.Read())                          list.Add(MapGame(r));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,153,16,T:System.Data.SqlClient.SqlCommand,,,,,"var cmd = new SqlCommand(""SELECT * FROM Games ORDER BY GameDate DESC"", conn);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,153,16,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"var cmd = new SqlCommand(""SELECT * FROM Games ORDER BY GameDate DESC"", conn);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,152,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,conn.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,150,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var conn = GetConnection())              {                  conn.Open();                  var cmd = new SqlCommand(""SELECT * FROM Games ORDER BY GameDate DESC"", conn);                  using (var r = cmd.ExecuteReader())                      while (r.Read())                          list.Add(MapGame(r));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,141,16,M:System.Data.SqlClient.SqlCommand.ExecuteNonQuery,,,,,cmd.ExecuteNonQuery();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,140,16,T:System.Data.SqlClient.SqlParameterCollection,,,,,"cmd.Parameters.AddWithValue(""@id"", id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,140,16,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,"cmd.Parameters.AddWithValue(""@id"", id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BasketballScores.csproj,File,App_Code\Database.cs,140,16,T:System.Data.SqlClient.SqlParameter,,,,,"cmd.Parameters.AddWithValue(""@id"", id);"
